slate_date,game_pk,player_mlb_id,player,team,opponent,scheduled_first_pitch_utc,capture_timestamp_utc,minutes_until_first_pitch,provider_event_id,governing_run_tag,batting_position,lineup_observation_timestamp,lineup_ingestion_run,over_odds,under_odds,market_observation_timestamp,market_ingestion_run,market_source_payload,market_source_sha256,lineup_source_sha256,population_membership,membership_reason,original_partition,normal_player_stats_row_count,local_status,local_player_id,local_game_id,local_game_date,local_team,local_opponent,local_is_home,local_position,local_is_starter,local_plate_appearances,local_at_bats,local_hits,local_singles,local_doubles,local_triples,local_home_runs,local_total_bases,local_pa_source,local_pa_backfilled_at,official_game_final,official_source_status,final_participation_role,official_final_batting_position,official_plate_appearances,official_at_bats,official_hits,official_singles,official_doubles,official_triples,official_home_runs,official_total_bases,official_source_payload,official_source_sha256,source_observation_timestamp,source_acquisition,final_support_decision,team_mlb_id
2026-08-02,823592,669364,Xavier Edwards,Miami Marlins,New York Mets,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,4,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,146,-192,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,669364,823592,2026-08-02,146,121,False,2B,0,4,4,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,4,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,672640,Otto Lopez,Miami Marlins,New York Mets,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,3,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,117,-152,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,672640,823592,2026-08-02,146,121,False,SS,0,4,4,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,673357,Luis Robert Jr.,New York Mets,Miami Marlins,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,5,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,155,-204,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,673357,823592,2026-08-02,121,146,True,CF,0,4,4,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,4,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,676724,Jared Young,New York Mets,Miami Marlins,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,6,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,167,-222,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,676724,823592,2026-08-02,121,146,True,1B,0,4,3,1,0,1,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,3,1,0,1,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,682626,Francisco Alvarez,New York Mets,Miami Marlins,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,9,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,182,-244,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,682626,823592,2026-08-02,121,146,True,C,0,4,3,1,0,1,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,9,4,3,1,0,1,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,683357,Owen Caissie,Miami Marlins,New York Mets,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,6,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,167,-222,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,683357,823592,2026-08-02,146,121,False,RF,0,3,3,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,3,3,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,689414,Liam Hicks,Miami Marlins,New York Mets,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,1,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,120,-156,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,689414,823592,2026-08-02,146,121,False,DH,0,4,4,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,4,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,701807,Carson Benge,New York Mets,Miami Marlins,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,4,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,136,-179,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,701807,823592,2026-08-02,121,146,True,RF,0,4,3,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,3,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,805300,Jakob Marsee,Miami Marlins,New York Mets,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,7,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,171,-227,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,805300,823592,2026-08-02,146,121,False,CF,0,0,0,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_ZERO_PA_APPEARANCE_RECOVERED,OTHER_SUBSTITUTE,,0,0,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,805999,A.J. Ewing,New York Mets,Miami Marlins,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,1,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,134,-175,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,805999,823592,2026-08-02,121,146,True,LF,0,5,5,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,5,5,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,824163,592626,Joc Pederson,Texas Rangers,Houston Astros,2026-08-02T18:10:00+00:00,2026-08-02T15:45:53.488523+00:00,144.10852461666667,5df20c738d76a47684394acb9ea9814e,cleanroom_20260802T154517Z,1,2026-08-02 15:45:19.763973+00:00,36ad6328-6c76-4a1f-924c-be4665102b51,171,-227,2026-08-02 15:45:46+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_5df20c738d76a47684394acb9ea9814e.json,47636cbd7641a86f5303c326c4cc1d50c730280d0d30975736c50bf4a2fc8a89,7687b60d90cab51dcbbe1d3666abdd0a79ea58f5b7cbd287556c929fd095937c,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,592626,824163,2026-08-02,140,117,False,DH,0,3,3,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,3,3,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,824163,607043,Brandon Nimmo,Texas Rangers,Houston Astros,2026-08-02T18:10:00+00:00,2026-08-02T15:45:53.488523+00:00,144.10852461666667,5df20c738d76a47684394acb9ea9814e,cleanroom_20260802T154517Z,4,2026-08-02 15:45:19.763973+00:00,36ad6328-6c76-4a1f-924c-be4665102b51,152,-200,2026-08-02 15:45:46+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_5df20c738d76a47684394acb9ea9814e.json,47636cbd7641a86f5303c326c4cc1d50c730280d0d30975736c50bf4a2fc8a89,7687b60d90cab51dcbbe1d3666abdd0a79ea58f5b7cbd287556c929fd095937c,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,607043,824163,2026-08-02,140,117,False,RF,0,4,3,2,1,0,0,1,5,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,3,2,1,0,0,1,5,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,824163,608369,Corey Seager,Texas Rangers,Houston Astros,2026-08-02T18:10:00+00:00,2026-08-02T15:45:53.488523+00:00,144.10852461666667,5df20c738d76a47684394acb9ea9814e,cleanroom_20260802T154517Z,3,2026-08-02 15:45:19.763973+00:00,36ad6328-6c76-4a1f-924c-be4665102b51,144,-189,2026-08-02 15:45:46+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_5df20c738d76a47684394acb9ea9814e.json,47636cbd7641a86f5303c326c4cc1d50c730280d0d30975736c50bf4a2fc8a89,7687b60d90cab51dcbbe1d3666abdd0a79ea58f5b7cbd287556c929fd095937c,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,608369,824163,2026-08-02,140,117,False,SS,0,4,4,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,824163,669394,Jake Burger,Texas Rangers,Houston Astros,2026-08-02T18:10:00+00:00,2026-08-02T15:45:53.488523+00:00,144.10852461666667,5df20c738d76a47684394acb9ea9814e,cleanroom_20260802T154517Z,5,2026-08-02 15:45:19.763973+00:00,36ad6328-6c76-4a1f-924c-be4665102b51,141,-185,2026-08-02 15:45:46+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_5df20c738d76a47684394acb9ea9814e.json,47636cbd7641a86f5303c326c4cc1d50c730280d0d30975736c50bf4a2fc8a89,7687b60d90cab51dcbbe1d3666abdd0a79ea58f5b7cbd287556c929fd095937c,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,669394,824163,2026-08-02,140,117,False,1B,0,4,4,2,2,0,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,4,2,2,0,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,824163,677649,Ezequiel Duran,Texas Rangers,Houston Astros,2026-08-02T18:10:00+00:00,2026-08-02T15:45:53.488523+00:00,144.10852461666667,5df20c738d76a47684394acb9ea9814e,cleanroom_20260802T154517Z,7,2026-08-02 15:45:19.763973+00:00,36ad6328-6c76-4a1f-924c-be4665102b51,174,-233,2026-08-02 15:45:46+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_5df20c738d76a47684394acb9ea9814e.json,47636cbd7641a86f5303c326c4cc1d50c730280d0d30975736c50bf4a2fc8a89,7687b60d90cab51dcbbe1d3666abdd0a79ea58f5b7cbd287556c929fd095937c,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,677649,824163,2026-08-02,140,117,False,3B,0,4,4,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,7,4,4,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,824163,694671,Wyatt Langford,Texas Rangers,Houston Astros,2026-08-02T18:10:00+00:00,2026-08-02T15:45:53.488523+00:00,144.10852461666667,5df20c738d76a47684394acb9ea9814e,cleanroom_20260802T154517Z,2,2026-08-02 15:45:19.763973+00:00,36ad6328-6c76-4a1f-924c-be4665102b51,122,-159,2026-08-02 15:45:46+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_5df20c738d76a47684394acb9ea9814e.json,47636cbd7641a86f5303c326c4cc1d50c730280d0d30975736c50bf4a2fc8a89,7687b60d90cab51dcbbe1d3666abdd0a79ea58f5b7cbd287556c929fd095937c,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,694671,824163,2026-08-02,140,117,False,LF,0,4,3,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,3,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
