slate_date,game_pk,player_mlb_id,player,team,opponent,scheduled_first_pitch_utc,normal_pipeline_run_tag,cohort_freeze_timestamp,provider_event_id,roster_observation_timestamp,roster_ingestion_run,roster_source_payload,roster_source_sha256,over_odds,under_odds,market_observation_timestamp,market_ingestion_run,market_source_payload,market_source_sha256,membership_decision,membership_reason,source_lineage_grade,original_exclusion_reason,recovery_method,official_role,plate_appearances,hits,doubles,triples,home_runs,independent_total_bases,official_source_payload,official_source_sha256,local_row_count,local_verification,game_classification,book_settlement,over_result,under_result,over_net,under_net
2026-05-20,824111,677800,Wilyer Abreu,BOS,KC,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,118,-154,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,3.2467532467532467
2026-05-20,824111,677951,Bobby Witt Jr.,KC,BOS,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,-103,-125,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,1,1,0,0,2,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,4.854368932038835,-5
2026-05-20,824111,678882,Ceddanne Rafaela,BOS,KC,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,144,-189,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,1,1,0,0,2,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,7.2,-5
2026-05-20,824111,680776,Jarren Duran,BOS,KC,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,120,-156,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,2,0,1,1,7,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,6.0,-5
2026-05-20,824111,681508,Mickey Gasper,BOS,KC,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,152,-200,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,PINCH_HITTER,1,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.5
2026-05-20,824111,686469,Vinnie Pasquantino,KC,BOS,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,164,-217,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,DID_NOT_APPEAR,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,0,LOCAL_ROW_MISSING,NORMAL_FINAL,BOOK_VOID_PLAYER_DID_NOT_APPEAR,VOID,VOID,0,0
2026-05-20,824111,691785,Marcelo Mayer,BOS,KC,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,178,-238,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.100840336134454
2026-05-20,824111,807799,Masataka Yoshida,BOS,KC,2026-05-20T23:40:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,005a4910f335d19816293b6d19644bd0,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,136,-179,2026-05-20T12:33:27Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824111_2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e.json,2645cbef8721e6e874ecccc4efd776aa53ec404120b1eaa0086b8697072cac1e,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.793296089385475
2026-05-20,824355,457705,Andrew McCutchen,TEX,COL,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,118,-154,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,3,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,3.2467532467532467
2026-05-20,824355,543309,Kyle Higashioka,TEX,COL,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,117,-152,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,3.289473684210526
2026-05-20,824355,607043,Brandon Nimmo,TEX,COL,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,-103,-125,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,3,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,4.0
2026-05-20,824355,650489,Willi Castro,COL,TEX,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,152,-200,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,PINCH_HITTER,1,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.5
2026-05-20,824355,664059,Sam Haggerty,TEX,COL,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,152,-200,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,2,1,1,0,0,2,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,7.6,-5
2026-05-20,824355,664983,Jake McCarthy,COL,TEX,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,178,-238,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,2,0,1,0,4,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,8.9,-5
2026-05-20,824355,666160,Mickey Moniak,COL,TEX,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,-101,-128,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,3,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,3.90625
2026-05-20,824355,666397,Edouard Julien,COL,TEX,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,152,-200,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,3,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.5
2026-05-20,824355,669394,Jake Burger,TEX,COL,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,-118,-110,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,2,0,0,1,5,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,4.237288135593221,-5
2026-05-20,824355,671289,Tyler Freeman,COL,TEX,2026-05-20T19:10:00+00:00,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,3846930337f62766087b0490c958713e,2026-05-20T12:33:35.618228+00:00,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,136,-179,2026-05-20T12:32:18Z,local_daily_20260520T123004Z,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,2,0,0,0,2,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_824355_1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba.json,1c60d03ece36bc3d12c8e70328169059e6e55b94d78741508fc6800d114af4ba,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,6.8,-5
