canonical_season,game_id,home_team,away_team,existing_game_date,parent_identity_status,canonical_outcome,final_home_goals,final_away_goals,source_paths_referencing_game,utah_participation_indicator,notes
2024,2024020652,UTA,FLA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,1,4,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020668,UTA,SJS,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,2,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020680,UTA,NYI,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,1,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020704,UTA,MTL,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,3,5,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020717,UTA,NYR,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,3,5,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020734,UTA,STL,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,4,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020747,UTA,WPG,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,5,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020766,MIN,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,0,4,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020775,WPG,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,5,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020790,OTT,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,3,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020811,UTA,PIT,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,2,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020825,UTA,CBJ,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,2,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020841,UTA,STL,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,1,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020854,UTA,PHI,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,3,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020865,CBJ,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,2,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020878,CAR,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,7,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020890,WSH,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,4,5,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020904,LAK,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,5,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020915,UTA,VAN,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,2,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020929,UTA,CHI,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,2,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020942,UTA,MIN,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,6,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020958,UTA,NJD,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,1,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020988,DET,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,2,4,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024020999,CHI,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,4,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021024,UTA,TOR,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,3,4,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021038,UTA,ANA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,3,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021054,SEA,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,4,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021071,VAN,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,1,3,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021085,EDM,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,7,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021100,UTA,BUF,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,5,2,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021111,UTA,TBL,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,6,4,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021128,UTA,DET,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,1,5,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021145,TBL,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,8,0,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021153,FLA,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,2,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021173,CHI,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,2,5,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021188,UTA,CGY,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,3,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021202,UTA,LAK,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,2,4,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021219,UTA,WPG,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,4,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021243,UTA,SEA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,7,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021257,UTA,NSH,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,3,4,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021272,DAL,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,3,5,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021288,NSH,UTA,,IN_FIXED_OUTCOME_POPULATION,AWAY_WIN,3,7,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
2024,2024021297,STL,UTA,,IN_FIXED_OUTCOME_POPULATION,HOME_WIN,6,1,parent outcome ledger|parent feature spine|nhl.games|season shot stage|official NHL club schedule|official NHL gamecenter landing,True,frozen affected set; valid score and winner retained
